Tempo;aX;aY;aZ;Punch Type
21:04:08;1.300.625;-20.000;-75.000;Jab
21:04:08;1.318.125;-22.500;-69.375;Jab
21:04:08;1.327.500;-21.250;-59.375;Jab
21:04:08;1.332.500;-18.750;-40.625;Jab
21:04:08;1.333.125;-19.375;-25.625;Jab
21:04:09;1.340.000;-14.375;-25.625;Jab
21:04:09;1.345.000;-0.7500;-15.000;Jab
21:04:09;1.349.375;0.0000;-12.500;Jab
21:04:09;1.346.250;0.0000;-0.5000;Jab
21:04:09;1.343.125;0.0000;0.0625;Jab
21:04:09;1.340.625;0.0000;0.4375;Jab
21:04:09;1.342.500;0.0000;0.5625;Jab
21:04:09;1.346.875;0.0000;0.6250;Jab
21:04:09;1.350.000;0.8125;18.125;Jab
21:04:09;1.350.000;11.250;0.5000;Jab
21:04:10;1.351.875;10.625;0.5625;Jab
21:04:10;1.352.500;10.000;0.5625;Jab
21:04:10;1.353.125;0.9375;0.6250;Jab
21:04:10;1.353.750;0.8125;0.7500;Jab
21:04:10;1.354.375;0.7500;0.8125;Jab
21:04:10;1.355.000;0.6875;0.8750;Jab
21:04:10;1.355.000;0.6250;0.9375;Jab
21:04:10;1.355.625;0.5625;0.9375;Jab
21:04:10;1.356.250;0.5625;10.000;Jab
21:04:10;1.356.875;0.5000;10.000;Jab
21:04:11;1.356.875;0.4375;10.625;Jab
21:04:11;1.358.125;0.4375;10.625;Jab
21:04:11;1.358.750;0.3750;11.250;Jab
21:04:11;1.359.375;0.3750;11.250;Jab
21:04:11;1.359.375;0.3750;11.250;Jab
21:04:11;1.360.000;0.3125;11.875;Jab
21:04:11;1.360.000;0.3125;11.875;Jab
21:04:11;1.360.000;0.3125;11.875;Jab
21:04:11;1.359.375;0.3125;11.875;Jab
21:04:11;1.360.000;0.2500;12.500;Jab
21:04:12;1.360.000;0.2500;12.500;Jab
21:04:12;1.360.000;0.2500;12.500;Jab
21:04:12;1.361.250;0.2500;12.500;Jab
21:04:12;1.360.625;0.2500;12.500;Jab
21:04:12;1.362.500;0.2500;12.500;Jab
21:04:12;1.362.500;0.2500;12.500;Jab
21:04:12;1.362.500;0.2500;12.500;Jab
21:04:12;1.363.125;0.2500;12.500;Jab
21:04:49;0.0000;0.0000;0.0000;Jab
21:04:49;0.0000;0.0000;0.0000;Jab
21:04:49;0.0000;0.0000;0.0000;Jab
21:04:50;0.0000;0.0000;0.0000;Jab
21:04:50;0.0000;0.0000;0.0000;Jab
21:04:50;0.0000;0.0000;0.0000;Jab
21:04:50;743.750;43.125;-754.375;Jab
21:04:50;739.375;55.000;-709.375;Jab
21:04:50;736.250;58.750;-675.625;Jab
21:04:50;741.875;61.250;-686.875;Jab
21:04:50;761.875;57.500;-706.250;Jab
21:04:50;780.625;48.750;-710.625;Jab
21:04:50;814.375;34.375;-713.125;Jab
21:04:51;843.750;24.375;-715.625;Jab
21:04:51;866.875;19.375;-712.500;Jab
21:04:51;873.750;26.250;-704.375;Jab
21:04:51;864.375;35.000;-695.625;Jab
21:04:51;841.875;53.750;-678.125;Jab
21:04:51;809.375;78.750;-656.250;Jab
21:04:51;750.000;125.000;-643.750;Jab
21:04:51;658.125;189.375;-598.750;Jab
21:04:51;573.125;240.625;-512.500;Jab
21:04:51;506.875;273.125;-371.250;Jab
21:04:52;1.590.000;273.750;-340.000;Jab
21:04:52;1.496.250;303.750;-288.750;Jab
21:04:52;1.373.125;297.500;-223.125;Jab
21:04:52;1.215.625;243.125;-198.125;Jab
21:04:52;1.136.875;202.500;-197.500;Jab
21:04:52;1.121.875;160.000;-186.250;Jab
21:04:52;1.107.500;121.875;-185.625;Jab
21:04:52;1.105.000;95.000;-185.625;Jab
21:04:52;1.110.625;73.750;-166.875;Jab
21:04:52;1.137.500;63.125;-156.875;Jab
21:04:53;1.174.375;43.125;-128.125;Jab
21:04:53;1.200.625;38.125;-98.125;Jab
21:04:53;1.216.875;43.125;-66.250;Jab
21:04:53;1.225.625;54.375;-46.250;Jab
21:04:53;1.221.875;78.125;-45.000;Jab
21:04:53;1.227.500;83.750;-42.500;Jab
21:04:53;1.232.500;62.500;-25.000;Jab
21:04:53;1.235.625;60.625;-23.750;Jab
21:04:53;1.239.375;48.125;-15.625;Jab
21:04:53;1.243.125;36.875;-0.8750;Jab
21:04:54;1.246.250;30.000;-0.4375;Jab
21:04:54;1.248.750;25.000;-0.1250;Jab
21:04:54;1.250.000;21.250;0.0625;Jab
21:04:54;1.251.250;18.125;0.2500;Jab
21:04:54;1.251.875;15.625;0.3750;Jab
21:04:54;1.254.375;14.375;0.5000;Jab
21:04:54;1.256.875;12.500;0.5625;Jab
21:04:54;1.258.125;11.250;0.6250;Jab
21:04:54;1.261.875;10.625;0.6875;Jab
21:04:54;1.265.000;0.9375;0.7500;Jab
21:04:55;1.266.875;0.8750;0.7500;Jab
21:04:55;1.268.125;0.8125;0.8125;Jab
21:04:55;1.270.625;0.7500;0.8750;Jab
21:04:55;1.271.250;0.6875;0.8750;Jab
21:04:55;1.272.500;0.6875;0.9375;Jab
21:04:55;1.271.875;0.6250;0.9375;Jab
21:04:55;1.271.875;0.5625;0.9375;Jab
21:04:55;1.271.875;0.5625;10.000;Jab
21:04:55;1.273.125;0.5000;10.000;Jab
21:04:55;1.275.625;0.5000;10.000;Jab
21:04:56;1.276.250;0.4375;10.000;Jab
21:04:56;1.276.250;0.4375;10.625;Jab
21:04:56;1.277.500;0.3750;10.625;Jab
21:04:56;1.278.750;0.3750;10.625;Jab
21:04:56;1.280.000;0.3750;10.625;Jab
21:04:56;1.280.000;0.3750;10.625;Jab
21:04:56;1.280.000;0.3750;10.625;Jab
21:06:59;0.0000;0.0000;0.0000;Jab
21:06:59;0.0000;0.0000;0.0000;Jab
21:06:59;0.0000;0.0000;0.0000;Jab
21:06:59;0.0000;0.0000;0.0000;Jab
21:06:59;0.0000;0.0000;0.0000;Jab
21:06:59;0.0000;0.0000;0.0000;Jab
21:06:59;821.250;27.500;-740.625;Jab
21:06:59;820.000;38.750;-709.375;Jab
21:07:00;820.000;41.875;-689.375;Jab
21:07:00;818.125;46.250;-669.375;Jab
21:07:00;816.250;51.250;-653.750;Jab
21:07:00;810.625;53.125;-641.875;Jab
21:07:00;2.500.625;45.625;-635.000;Jab
21:07:00;2.512.500;45.000;-625.000;Jab
21:07:00;2.540.625;40.000;-633.750;Jab
21:07:00;2.560.625;40.625;-640.625;Jab
21:07:00;2.575.625;40.000;-641.875;Jab
21:07:01;2.583.125;41.250;-635.625;Jab
21:07:01;2.583.750;53.750;-633.125;Jab
21:07:01;2.583.750;70.000;-646.875;Jab
21:07:01;2.587.500;81.875;-668.125;Jab
21:07:01;2.592.500;81.250;-703.750;Jab
21:07:01;2.581.250;98.125;-736.875;Jab
21:07:01;2.544.375;129.375;-766.875;Jab
21:07:01;2.489.375;176.875;-778.750;Jab
21:07:01;2.420.000;278.125;-723.750;Jab
21:07:01;2.352.500;423.750;-619.375;Jab
21:07:02;2.250.000;555.625;-371.250;Jab
21:07:02;2.138.125;574.375;-23.750;Jab
21:07:02;1.978.750;533.125;225.625;Jab
21:07:02;1.773.125;420.625;298.125;Jab
21:07:02;1.650.625;319.375;180.000;Jab
21:07:02;1.571.250;241.875;-41.250;Jab
21:07:02;1.541.875;168.750;-160.000;Jab
21:07:02;1.545.000;119.375;-208.750;Jab
21:07:02;1.569.375;102.500;-196.250;Jab
21:07:02;1.576.250;68.750;-217.500;Jab
21:07:03;1.588.750;34.375;-231.875;Jab
21:07:03;1.590.625;13.750;-223.750;Jab
21:07:03;1.590.625;0.2500;-211.250;Jab
21:07:03;1.600.000;-0.3750;-224.375;Jab
21:07:03;1.581.875;-12.500;-202.500;Jab
21:07:03;1.568.125;-10.000;-158.750;Jab
21:07:03;1.556.250;-0.2500;-107.500;Jab
21:07:03;1.553.125;0.1875;-58.125;Jab
21:07:03;1.545.000;0.8125;-30.000;Jab
21:07:03;1.533.750;0.8125;-17.500;Jab
21:07:04;1.523.125;0.5625;-0.8125;Jab
21:07:04;1.513.125;0.5000;-0.5625;Jab
21:07:04;1.503.750;0.5000;-0.8125;Jab
21:07:04;1.495.625;0.4375;-0.6250;Jab
21:07:04;1.490.000;0.3750;-0.3750;Jab
21:07:04;1.483.750;0.3125;-0.2500;Jab
21:07:04;1.478.125;0.2500;-0.0625;Jab
21:07:04;1.473.125;0.2500;0.0000;Jab
21:07:04;1.466.250;0.1875;0.1250;Jab
21:07:04;1.461.250;0.1250;0.1875;Jab
21:07:05;1.456.250;0.1250;0.2500;Jab
21:07:05;1.451.250;0.1250;0.3125;Jab
21:07:05;1.447.500;0.0625;0.3750;Jab
21:07:05;1.441.250;0.0625;0.4375;Jab
21:07:05;1.440.000;0.0625;0.5000;Jab
21:07:05;1.438.125;0.0000;0.5625;Jab
21:07:05;1.435.000;0.0000;0.5625;Jab
21:07:05;1.433.750;0.0000;0.6250;Jab
21:07:05;1.430.000;0.0000;0.6875;Jab
21:07:05;1.429.375;0.0000;0.6875;Jab
21:07:06;1.426.875;0.0000;0.7500;Jab
21:07:06;1.426.250;0.0000;0.7500;Jab
21:07:06;1.424.375;0.0000;0.7500;Jab
21:07:06;1.423.750;0.0000;0.7500;Jab
21:07:06;1.423.750;0.0000;0.7500;Jab
21:07:06;1.423.125;0.0000;0.7500;Jab
21:07:06;1.422.500;0.0000;0.7500;Jab
21:07:06;1.422.500;0.0000;0.7500;Jab
21:07:06;1.422.500;0.0000;0.7500;Jab
21:07:06;1.421.875;0.0000;0.7500;Jab
21:07:07;1.421.250;0.0000;0.7500;Jab
21:07:07;1.420.625;0.0000;0.7500;Jab
21:07:07;1.420.000;0.0000;0.7500;Jab
21:07:07;1.420.000;0.0000;0.7500;Jab
21:07:07;1.420.000;0.0000;0.7500;Jab
21:07:07;1.420.000;0.0000;0.7500;Jab
21:07:07;1.420.000;0.0000;0.7500;Jab
21:10:50;0.0000;0.0000;0.0000;Uppercut (gancho)
21:10:50;0.0000;0.0000;0.0000;Uppercut (gancho)
21:10:50;0.0000;0.0000;0.0000;Uppercut (gancho)
21:10:50;0.0000;0.0000;0.0000;Uppercut (gancho)
21:10:50;0.0000;0.0000;0.0000;Uppercut (gancho)
21:10:50;0.0000;0.0000;0.0000;Uppercut (gancho)
21:10:51;1.242.500;710.625;463.750;Uppercut (gancho)
21:10:51;1.271.875;708.750;359.375;Uppercut (gancho)
21:10:51;1.288.750;707.500;301.250;Uppercut (gancho)
21:10:51;1.319.375;704.375;169.375;Uppercut (gancho)
21:10:51;1.323.750;702.500;141.875;Uppercut (gancho)
21:10:51;1.329.375;700.625;88.125;Uppercut (gancho)
21:10:51;1.333.750;704.375;43.750;Uppercut (gancho)
21:10:51;1.327.500;715.000;45.625;Uppercut (gancho)
21:10:51;1.317.500;727.500;57.500;Uppercut (gancho)
21:10:51;1.263.125;730.000;175.000;Uppercut (gancho)
21:10:52;1.166.250;706.875;348.750;Uppercut (gancho)
21:10:52;1.020.000;631.875;453.750;Uppercut (gancho)
21:10:52;2.690.625;542.500;509.375;Uppercut (gancho)
21:10:52;2.532.500;453.750;537.500;Uppercut (gancho)
21:10:52;2.353.750;349.375;481.875;Uppercut (gancho)
21:10:52;2.143.125;225.625;352.500;Uppercut (gancho)
21:10:52;1.952.500;128.125;170.000;Uppercut (gancho)
21:10:52;1.806.250;75.625;20.000;Uppercut (gancho)
21:10:52;1.673.750;76.875;-84.375;Uppercut (gancho)
21:10:52;1.600.000;70.625;-131.250;Uppercut (gancho)
21:10:53;1.558.750;46.250;-168.125;Uppercut (gancho)
21:10:53;1.533.125;12.500;-194.375;Uppercut (gancho)
21:10:53;1.521.250;-20.625;-226.875;Uppercut (gancho)
21:10:53;1.514.375;-34.375;-233.125;Uppercut (gancho)
21:10:53;1.519.375;-54.375;-221.250;Uppercut (gancho)
21:10:53;1.523.125;-60.625;-211.875;Uppercut (gancho)
21:10:53;1.542.500;-66.875;-196.250;Uppercut (gancho)
21:10:53;1.538.125;-65.625;-171.250;Uppercut (gancho)
21:10:53;1.526.250;-58.125;-127.500;Uppercut (gancho)
21:10:53;1.530.000;-50.000;-82.500;Uppercut (gancho)
21:10:54;1.536.250;-43.125;-46.875;Uppercut (gancho)
21:10:54;1.532.500;-34.375;-36.875;Uppercut (gancho)
21:10:54;1.523.125;-32.500;-33.125;Uppercut (gancho)
21:10:54;1.521.875;-28.125;-26.250;Uppercut (gancho)
21:10:54;1.520.000;-21.250;-16.875;Uppercut (gancho)
21:10:54;1.515.625;-17.500;-11.875;Uppercut (gancho)
21:10:54;1.511.875;-15.000;-0.8125;Uppercut (gancho)
21:10:54;1.506.875;-13.750;-0.5625;Uppercut (gancho)
21:10:54;1.505.625;-11.875;-0.3750;Uppercut (gancho)
21:10:55;1.502.500;-10.625;-0.1875;Uppercut (gancho)
21:10:55;1.500.000;-10.000;-0.0625;Uppercut (gancho)
21:10:55;1.500.000;-0.9375;0.0000;Uppercut (gancho)
21:10:55;1.496.250;-0.8125;0.0625;Uppercut (gancho)
21:10:55;1.493.750;-0.8125;0.1250;Uppercut (gancho)
21:10:55;1.492.500;-0.7500;0.1875;Uppercut (gancho)
21:10:55;1.491.250;-0.6875;0.2500;Uppercut (gancho)
21:10:55;1.489.375;-0.6250;0.3125;Uppercut (gancho)
21:10:55;1.487.500;-0.6250;0.3750;Uppercut (gancho)
21:10:55;1.485.625;-0.5625;0.3750;Uppercut (gancho)
21:10:56;1.485.000;-0.5625;0.4375;Uppercut (gancho)
21:10:56;1.483.125;-0.5625;0.4375;Uppercut (gancho)
21:10:56;1.482.500;-0.5000;0.5000;Uppercut (gancho)
21:10:56;1.481.875;-0.5000;0.5000;Uppercut (gancho)
21:10:56;1.480.625;-0.5000;0.5000;Uppercut (gancho)
21:10:56;1.480.625;-0.4375;0.5625;Uppercut (gancho)
21:10:56;1.480.000;-0.4375;0.5625;Uppercut (gancho)
21:10:56;1.480.000;-0.4375;0.5625;Uppercut (gancho)
21:10:56;1.479.375;-0.4375;0.5625;Uppercut (gancho)
21:10:56;1.479.375;-0.4375;0.5625;Uppercut (gancho)
21:10:57;1.479.375;-0.4375;0.5625;Uppercut (gancho)
21:10:57;1.479.375;-0.4375;0.5625;Uppercut (gancho)
21:10:57;1.479.375;-0.4375;0.5625;Uppercut (gancho)
21:10:57;1.479.375;-0.4375;0.5625;Uppercut (gancho)
21:10:57;1.479.375;-0.4375;0.5625;Uppercut (gancho)
21:10:57;1.479.375;-0.4375;0.5625;Uppercut (gancho)
21:10:57;1.479.375;-0.4375;0.5625;Uppercut (gancho)
21:10:57;1.479.375;-0.4375;0.5625;Uppercut (gancho)
21:11:51;0.0000;0.0000;0.0000;Uppercut (gancho)
21:11:51;0.0000;0.0000;0.0000;Uppercut (gancho)
21:11:51;0.0000;0.0000;0.0000;Uppercut (gancho)
21:11:51;0.0000;0.0000;0.0000;Uppercut (gancho)
21:11:51;0.0000;0.0000;0.0000;Uppercut (gancho)
21:11:51;0.0000;0.0000;0.0000;Uppercut (gancho)
21:11:51;1.538.750;833.750;49.375;Uppercut (gancho)
21:11:51;1.493.750;821.250;610.625;Uppercut (gancho)
21:11:51;1.404.375;765.625;708.750;Uppercut (gancho)
21:11:51;1.271.250;657.500;695.000;Uppercut (gancho)
21:11:52;1.088.125;482.500;649.375;Uppercut (gancho)
21:11:52;906.250;255.625;581.250;Uppercut (gancho)
21:11:52;751.250;48.125;516.875;Uppercut (gancho)
21:11:52;592.500;-130.000;413.750;Uppercut (gancho)
21:11:52;432.500;-273.750;174.375;Uppercut (gancho)
21:11:52;306.250;-307.500;-68.750;Uppercut (gancho)
21:11:52;1.980.000;-248.750;-218.125;Uppercut (gancho)
21:11:52;1.924.375;-158.750;-304.375;Uppercut (gancho)
21:11:52;1.857.500;-51.875;-306.875;Uppercut (gancho)
21:11:53;1.799.375;-30.625;-268.750;Uppercut (gancho)
21:11:53;1.730.000;-38.750;-225.625;Uppercut (gancho)
21:11:53;1.685.625;-76.250;-183.125;Uppercut (gancho)
21:11:53;1.660.625;-100.625;-157.500;Uppercut (gancho)
21:11:53;1.653.125;-123.750;-171.875;Uppercut (gancho)
21:11:53;1.650.000;-121.875;-173.125;Uppercut (gancho)
21:11:53;1.650.000;-136.875;-150.625;Uppercut (gancho)
21:11:53;1.651.250;-158.125;-105.000;Uppercut (gancho)
21:11:53;1.635.000;-156.250;-72.500;Uppercut (gancho)
21:11:53;1.622.500;-140.625;-40.000;Uppercut (gancho)
21:11:54;1.617.500;-128.125;-0.6250;Uppercut (gancho)
21:11:54;1.612.500;-111.250;23.750;Uppercut (gancho)
21:11:54;1.602.500;-110.000;18.125;Uppercut (gancho)
21:11:54;1.598.750;-108.125;11.250;Uppercut (gancho)
21:11:54;1.593.125;-93.125;11.250;Uppercut (gancho)
21:11:54;1.588.750;-69.375;12.500;Uppercut (gancho)
21:11:54;1.580.625;-51.250;13.750;Uppercut (gancho)
21:11:54;1.570.625;-40.625;13.750;Uppercut (gancho)
21:11:54;1.561.875;-33.125;13.750;Uppercut (gancho)
21:11:54;1.553.125;-28.125;14.375;Uppercut (gancho)
21:11:55;1.545.000;-24.375;14.375;Uppercut (gancho)
21:11:55;1.535.625;-21.250;14.375;Uppercut (gancho)
21:11:55;1.527.500;-19.375;14.375;Uppercut (gancho)
21:11:55;1.518.750;-17.500;14.375;Uppercut (gancho)
21:11:55;1.511.250;-16.250;14.375;Uppercut (gancho)
21:11:55;1.505.000;-15.000;14.375;Uppercut (gancho)
21:11:55;1.500.000;-13.750;14.375;Uppercut (gancho)
21:11:55;1.493.125;-13.125;14.375;Uppercut (gancho)
21:11:55;1.488.750;-12.500;14.375;Uppercut (gancho)
21:11:55;1.484.375;-11.875;15.000;Uppercut (gancho)
21:11:56;1.480.625;-11.250;15.000;Uppercut (gancho)
21:11:56;1.478.125;-10.625;15.000;Uppercut (gancho)
21:11:56;1.473.750;-10.000;15.000;Uppercut (gancho)
21:11:56;1.471.875;-0.9375;15.000;Uppercut (gancho)
21:11:56;1.468.750;-0.9375;15.000;Uppercut (gancho)
21:11:56;1.465.000;-0.8750;15.000;Uppercut (gancho)
21:11:56;1.463.125;-0.8750;15.000;Uppercut (gancho)
21:12:20;0.0000;0.0000;0.0000;Uppercut (gancho)
21:12:20;0.0000;0.0000;0.0000;Uppercut (gancho)
21:12:20;0.0000;0.0000;0.0000;Uppercut (gancho)
21:12:20;0.0000;0.0000;0.0000;Uppercut (gancho)
21:12:21;0.0000;0.0000;0.0000;Uppercut (gancho)
21:12:21;0.0000;0.0000;0.0000;Uppercut (gancho)
21:12:21;1.586.875;745.000;375.625;Uppercut (gancho)
21:12:21;1.536.250;757.500;416.875;Uppercut (gancho)
21:12:21;1.403.125;766.250;580.625;Uppercut (gancho)
21:12:21;1.183.125;718.750;682.500;Uppercut (gancho)
21:12:21;966.875;655.625;615.625;Uppercut (gancho)
21:12:21;711.250;573.125;399.375;Uppercut (gancho)
21:12:21;531.250;480.625;180.625;Uppercut (gancho)
21:12:21;391.250;365.625;-39.375;Uppercut (gancho)
21:12:22;274.375;252.500;-271.250;Uppercut (gancho)
21:12:22;1.853.125;194.375;-407.500;Uppercut (gancho)
21:12:22;1.798.750;154.375;-530.000;Uppercut (gancho)
21:12:22;1.759.375;129.375;-605.000;Uppercut (gancho)
21:12:22;1.728.125;100.625;-631.250;Uppercut (gancho)
21:12:22;1.696.250;82.500;-581.875;Uppercut (gancho)
21:12:22;1.661.250;61.875;-505.000;Uppercut (gancho)
21:12:22;1.631.875;33.750;-433.750;Uppercut (gancho)
21:12:22;1.606.875;0.3125;-361.250;Uppercut (gancho)
21:12:23;1.588.750;-22.500;-304.375;Uppercut (gancho)
21:12:23;1.570.625;-51.250;-252.500;Uppercut (gancho)
