Id;Tempo;aX;aY;aZ;Punch Type
1;20:56:08;0.0000;0.0000;0.0000;Jab
2;20:56:08;0.0000;0.0000;0.0000;Jab
3;20:56:08;0.0000;0.0000;0.0000;Jab
4;20:56:08;0.0000;0.0000;0.0000;Jab
5;20:56:08;0.0000;0.0000;0.0000;Jab
6;20:56:08;0.0000;0.0000;0.0000;Jab
7;20:56:09;656.250;26.250;-798.750;Jab
8;20:56:09;640.625;40.625;-795.625;Jab
9;20:56:09;641.875;45.625;-788.125;Jab
10;20:56:09;636.250;55.000;-754.375;Jab
11;20:56:09;635.000;50.625;-729.375;Jab
12;20:56:09;646.875;50.625;-730.625;Jab
13;20:56:09;656.875;55.000;-731.875;Jab
14;20:56:09;658.750;60.000;-714.375;Jab
15;20:56:09;659.375;60.000;-703.125;Jab
16;20:56:10;654.375;58.125;-693.125;Jab
17;20:56:10;651.875;43.750;-678.750;Jab
18;20:56:10;666.250;11.875;-697.500;Jab
19;20:56:10;693.750;-15.000;-723.750;Jab
20;20:56:10;730.000;-54.375;-742.500;Jab
21;20:56:10;749.375;-103.125;-723.125;Jab
22;20:56:10;749.375;-132.500;-677.500;Jab
23;20:56:10;712.500;-131.875;-610.625;Jab
24;20:56:10;665.625;-126.250;-538.125;Jab
25;20:56:10;628.125;-118.125;-467.500;Jab
26;20:56:11;591.250;-95.625;-400.625;Jab
27;20:56:11;543.750;-81.250;-324.375;Jab
28;20:56:11;510.000;-59.375;-251.875;Jab
29;20:56:11;486.250;0.2500;-192.500;Jab
30;20:56:11;462.500;94.375;-149.375;Jab
31;20:56:11;418.750;163.125;-116.250;Jab
32;20:56:11;309.375;227.500;-71.875;Jab
33;20:56:11;150.000;248.125;-0.7500;Jab
34;20:56:11;3.598.125;196.250;-23.750;Jab
35;20:56:11;3.465.625;122.500;-58.125;Jab
36;20:56:12;3.410.625;75.625;-119.375;Jab
37;20:56:12;3.400.625;56.875;-135.000;Jab
38;20:56:12;3.403.125;13.750;-146.875;Jab
39;20:56:12;3.400.000;-0.6250;-125.000;Jab
40;20:56:12;1.359.375;-21.875;-107.500;Jab
41;20:56:12;1.359.375;-19.375;-108.125;Jab
42;20:56:12;1.363.750;-16.875;-86.875;Jab
43;20:56:12;1.367.500;-15.000;-69.375;Jab
44;20:56:12;1.375.625;-0.5625;-54.375;Jab
45;20:56:12;1.375.625;11.875;-50.000;Jab
46;20:56:13;1.370.000;25.000;-46.875;Jab
47;20:56:13;1.371.250;28.125;-31.875;Jab
48;20:56:13;1.368.750;23.750;-26.250;Jab
49;20:56:13;1.365.625;19.375;-20.625;Jab
50;20:56:13;1.363.125;20.000;-21.875;Jab
51;20:56:13;1.362.500;18.125;-21.250;Jab
52;20:56:13;1.361.875;16.250;-20.000;Jab
53;20:56:13;1.359.375;15.000;-18.750;Jab
54;20:56:13;1.358.750;13.750;-18.125;Jab
55;20:56:13;1.358.750;12.500;-17.500;Jab
56;20:56:14;1.356.875;11.875;-16.875;Jab
57;20:56:14;1.355.000;11.250;-16.250;Jab
58;20:56:14;1.353.750;10.000;-16.250;Jab
59;20:56:14;1.353.750;0.9375;-15.625;Jab
60;20:56:14;1.353.125;0.9375;-15.625;Jab
61;20:56:14;1.353.125;0.8750;-15.000;Jab
62;20:56:14;1.353.125;0.8125;-15.000;Jab
63;20:56:14;1.351.250;0.8125;-14.375;Jab
64;20:56:14;1.351.875;0.7500;-14.375;Jab
65;20:56:14;1.351.250;0.7500;-14.375;Jab
66;20:56:15;1.351.250;0.6875;-14.375;Jab
67;20:56:15;1.351.250;0.6875;-13.750;Jab
68;20:56:15;1.351.250;0.6875;-13.750;Jab
69;20:56:15;1.351.875;0.6875;-13.750;Jab
70;20:56:15;1.351.250;0.6875;-13.750;Jab
71;20:56:15;1.350.625;0.6875;-13.750;Jab
72;20:56:15;1.351.250;0.6875;-13.750;Jab
73;20:56:15;1.351.250;0.6875;-13.750;Jab
74;20:56:15;1.351.250;0.6875;-13.750;Jab
75;20:56:15;1.351.250;0.6875;-13.750;Jab
76;20:56:16;1.351.250;0.6875;-13.750;Jab
77;20:56:16;1.351.250;0.6875;-13.750;Jab
78;20:56:16;1.351.250;0.6875;-13.750;Jab
79;20:56:16;1.351.250;0.6875;-13.750;Jab
80;20:56:16;1.351.250;0.6875;-13.750;Jab
81;20:56:16;1.351.250;0.6875;-13.750;Jab
82;20:56:16;1.351.250;0.6875;-13.750;Jab
83;20:56:16;1.351.250;0.6875;-13.750;Jab
84;20:56:16;1.351.250;0.6875;-13.750;Jab
85;20:56:58;0.0000;0.0000;0.0000;Jab
86;20:56:58;0.0000;0.0000;0.0000;Jab
87;20:56:59;0.0000;0.0000;0.0000;Jab
88;20:56:59;0.0000;0.0000;0.0000;Jab
89;20:56:59;0.0000;0.0000;0.0000;Jab
90;20:56:59;0.0000;0.0000;0.0000;Jab
91;20:56:59;710.000;88.125;-585.625;Jab
92;20:56:59;711.250;76.250;-595.625;Jab
93;20:56:59;708.125;59.375;-608.750;Jab
94;20:56:59;707.500;48.750;-615.000;Jab
95;20:56:59;696.875;44.375;-625.000;Jab
96;20:56:59;686.250;58.125;-641.875;Jab
97;20:57:00;696.250;53.125;-654.375;Jab
98;20:57:00;711.250;37.500;-655.000;Jab
99;20:57:00;728.750;14.375;-666.875;Jab
100;20:57:00;735.000;10.625;-674.375;Jab
101;20:57:00;726.250;17.500;-663.750;Jab
102;20:57:00;677.500;45.000;-600.625;Jab
103;20:57:00;595.000;79.375;-478.750;Jab
104;20:57:00;533.125;117.500;-371.875;Jab
105;20:57:00;1.762.500;175.000;-239.375;Jab
106;20:57:00;1.611.875;211.250;-101.250;Jab
107;20:57:01;1.457.500;198.125;0.3750;Jab
108;20:57:01;1.317.500;127.500;-10.000;Jab
109;20:57:01;1.241.875;62.500;-80.000;Jab
110;20:57:01;1.218.750;11.875;-138.750;Jab
111;20:57:01;1.207.500;-15.000;-174.375;Jab
112;20:57:01;1.211.875;-44.375;-182.500;Jab
113;20:57:01;1.210.625;-40.625;-125.000;Jab
114;20:57:01;1.212.500;-37.500;-99.375;Jab
115;20:57:01;1.218.750;-26.875;-53.750;Jab
116;20:57:01;1.224.375;-15.625;-16.250;Jab
117;20:57:02;1.225.625;-0.8125;0.1250;Jab
118;20:57:02;1.226.250;-0.5000;10.625;Jab
119;20:57:02;1.229.375;-0.2500;0.3125;Jab
120;20:57:02;1.229.375;-0.2500;0.6875;Jab
121;20:57:02;1.229.375;-0.2500;0.8750;Jab
122;20:57:02;1.229.375;-0.2500;11.250;Jab
123;20:57:02;1.229.375;-0.2500;12.500;Jab
124;20:57:02;1.229.375;-0.2500;13.750;Jab
125;20:57:02;1.229.375;-0.3125;15.000;Jab
126;20:57:02;1.229.375;-0.3125;15.625;Jab
127;20:57:03;1.229.375;-0.3125;16.250;Jab
128;20:57:03;1.229.375;-0.3125;16.875;Jab
129;20:57:03;1.229.375;-0.3125;17.500;Jab
130;20:57:03;1.229.375;-0.3125;18.125;Jab
131;20:57:03;1.229.375;-0.3125;18.125;Jab
132;20:57:03;1.229.375;-0.3125;18.750;Jab
133;20:57:03;1.229.375;-0.3125;19.375;Jab
134;20:57:03;1.229.375;-0.3125;19.375;Jab
135;20:57:03;1.229.375;-0.3125;19.375;Jab
136;20:57:03;1.229.375;-0.3125;19.375;Jab
137;20:57:04;1.229.375;-0.3125;19.375;Jab
138;20:57:04;1.229.375;-0.3125;19.375;Jab
139;20:57:04;1.229.375;-0.3125;19.375;Jab
140;20:57:04;1.229.375;-0.3125;19.375;Jab
141;20:57:04;1.229.375;-0.3125;19.375;Jab
142;20:57:04;1.229.375;-0.3125;19.375;Jab
143;20:57:04;1.229.375;-0.3125;19.375;Jab
144;20:57:04;1.229.375;-0.3125;19.375;Jab
145;20:57:04;1.229.375;-0.3125;19.375;Jab
146;20:57:05;1.229.375;-0.3125;19.375;Jab
147;20:57:05;1.229.375;-0.3125;19.375;Jab
148;20:57:05;1.229.375;-0.3125;19.375;Jab
149;20:57:05;1.229.375;-0.3125;19.375;Jab
150;20:57:05;1.229.375;-0.3125;19.375;Jab
151;20:57:05;1.229.375;-0.3125;19.375;Jab
152;20:57:05;1.229.375;-0.3125;19.375;Jab
